name,model_type,hidden_size,learning_rate,num_episodes,epsilon,online_learning_rate,memory_size,entropy_coefficient,training_agent_names,num_training_agents,cooperation_rate,retaliation_rate,forgiveness_rate,win_rate,avg_points_per_round,avg_score_per_game,score_variance,training_agents
Bot_383,RNN,16,0.028549738168911987,26,0.16792091991130897,0.13124498483228608,14,0.004348435,"Pavlov,TwoTitsForTat,Opposite",3,0.19696969696969696,0.7777777777777778,0.6896551724137931,0.21052631578947367,1.9767676767676767,201.3684210526316,13095.285318559554,3
Bot_321,LSTM,30,0.039785827,26,0.17442256322591898,0.1957652330347298,14,0.002070361,"MajorityRule,Random,AlwaysCooperate,TitForTwoTats,TitforTat",5,0.030303030303030304,0.8378378378378378,0.8333333333333334,0.42105263157894735,1.9666666666666666,179.6315789473684,8483.706371191136,5
Bot_237,RNN,14,0.017900236836976488,48,0.098541516,0.12449621990500175,13,0.002037332,"Random,MajorityRule,GrimTrigger",3,0.017171717,0.7406417112299465,0.7777777777777779,0.5263157894736842,1.9565656565656566,188.3684210526316,4206.443213296399,3
Bot_62,LSTM,32,0.024736996488561175,49,0.069473863,0.14507809246647654,10,0.001512734,"MajorityRule,Pavlov,AlwaysCooperate,Opposite",4,0,0.8552631578947368,0,0.47368421052631576,1.9292929292929293,185.52631578947367,7700.565097,4
Bot_366,LSTM,28,0.017683081908089458,35,0.12448983396527652,0.056255908,11,0.001265087,"MajorityRule,TitforTat,Pavlov,Opposite,GrimTrigger,AlwaysDefect",6,0.037373737,0.9183400267737617,0.7777777777777779,0.47368421052631576,1.9242424242424243,195.31578947368422,14929.900277008306,6
Bot_235,LSTM,28,0.023043937101412452,34,0.131990512,0.091605558,12,0.001904596,"TwoTitsForTat,GrimTrigger,AlwaysDefect,Random",4,0,0.9138381201044387,0,0.5263157894736842,1.905050505050505,193.10526315789474,12536.19944598338,4
Bot_109,RNN,24,0.038945092,31,0.075916762,0.14240737540249343,14,0.008734279,"Random,AlwaysDefect,TwoTitsForTat,AlwaysCooperate",4,0.14242424242424243,0.7665745856353591,0.5188679245283019,0.3157894736842105,1.904040404040404,192.10526315789474,14535.252077562327,4
Bot_186,LSTM,31,0.017436679,29,0.10414753922925085,0.15537190158449266,15,0.001409667,"TitforTat,TitForTwoTats,AlwaysCooperate,MajorityRule,Random",5,0.034343434,0.8863936591809776,0.25531914893617025,0.42105263157894735,1.904040404040404,190.94736842105263,9346.155124653738,5
Bot_300,LSTM,32,0.005191577,50,0.083184907,0.066353288,16,0.004510902,"Opposite,GrimTrigger,Random,AlwaysCooperate,MajorityRule,TitForTwoTats,TwoTitsForTat,AlwaysDefect",8,0.002020202,0.94386423,0.6666666666666666,0.5263157894736842,1.902020202020202,190.68421052631578,20210.952908587256,8
Bot_91,RNN,24,0.006540462,41,0.19516084300535214,0.12276767684959902,11,0.004244654,"AlwaysDefect,GrimTrigger,Opposite",3,0.15656565656565657,0.6369958275382476,0.5555555555555556,0.2631578947368421,1.901010101010101,188.31578947368422,12474.216066481993,3
Bot_205,RNN,17,0.007035072,30,0.054328176,0.12991002917800906,12,0.00741819,"TitForTwoTats,GrimTrigger,AlwaysDefect,Random,TitforTat,MajorityRule",6,0.25353535353535356,0.6799410029498525,0.7723577235772358,0.21052631578947367,1.8979797979797979,193.47368421052633,13431.407202216065,6
Bot_229,RNN,31,0.032207903,39,0.1376957700285094,0.16996081508502875,14,0.008062644,"Random,GrimTrigger,TitforTat,TwoTitsForTat,TitForTwoTats,MajorityRule,Pavlov",7,0.29494949494949496,0.5568513119533528,0.9367816091954022,0.15789473684210525,1.896969696969697,179.52631578947367,19832.565096952905,7
Bot_435,LSTM,16,0.040837063,41,0.10669184946351831,0.12123107672599137,14,0.00662351,"Opposite,Random,AlwaysCooperate,Pavlov",4,0.018181818,0.9121887287024901,0.24000000000000005,0.5263157894736842,1.895959595959596,189.68421052631578,11891.163434903046,4
Bot_282,LSTM,27,0.006174923,48,0.093679286,0.15763572380773225,10,0.009440887,"TitforTat,AlwaysCooperate,GrimTrigger,TwoTitsForTat,Random,Pavlov,Opposite",7,0.020202020202020204,0.9200524246395806,0.6666666666666666,0.42105263157894735,1.8888888888888888,191.10526315789474,14046.094182825482,7
Bot_471,RNN,21,0.019964287381633933,37,0.080916217,0.11771630790371396,18,0.00171008,"GrimTrigger,TitforTat,Random,TwoTitsForTat,AlwaysCooperate,AlwaysDefect",6,0.14646464646464646,0.7674094707520891,0.7017543859649122,0.3684210526315789,1.8808080808080807,180.57894736842104,6948.033241,6
Bot_76,LSTM,31,0.011281284212903466,22,0.14910275467680673,0.058662585411763404,14,0.001307191,"AlwaysCooperate,Pavlov,Opposite,MajorityRule,TwoTitsForTat",5,0.003030303,0.8354922279792746,0.75,0.47368421052631576,1.8767676767676769,190.21052631578948,3663.1135734072013,5
Bot_53,LSTM,23,0.005017867,36,0.098285295,0.15477538679625538,20,0.002180698,"AlwaysDefect,Opposite,TwoTitsForTat,MajorityRule,GrimTrigger",5,0.011111111111111112,0.9042690815006468,1,0.5263157894736842,1.8656565656565656,186.10526315789474,10909.567867036012,5
Bot_478,LSTM,13,0.048129589731435524,35,0.1207385873570791,0.090454908,12,0.007127317,"Opposite,AlwaysDefect,MajorityRule,Pavlov,TitforTat,TwoTitsForTat,Random,GrimTrigger",8,0.011111111111111112,0.8372093023255814,1,0.42105263157894735,1.8616161616161617,187.31578947368422,11946.952908587258,8
Bot_81,RNN,18,0.006820187,47,0.14317354596091175,0.12359265592783178,20,0.002251643,"MajorityRule,TitForTwoTats,AlwaysCooperate,TitforTat,Opposite,AlwaysDefect",6,0.092929293,0.7906666666666666,0.5921052631578947,0.3157894736842105,1.8464646464646464,187.42105263157896,9800.664819944599,6
Bot_108,LSTM,8,0.005440643,45,0.18183404193535302,0.13014008931204224,10,0.002271174,"TitForTwoTats,Random,MajorityRule,AlwaysDefect,Opposite,Pavlov",6,0.1484848484848485,0.7006802721088435,0.8709677419354839,0.3684210526315789,1.8292929292929292,186.26315789473685,7737.878116343492,6
Bot_257,LSTM,30,0.012325103,30,0.13595562246664117,0.054520591,16,0.001390949,"GrimTrigger,TitForTwoTats,Random,TwoTitsForTat,MajorityRule",5,0.10606060606060606,0.8436657681940701,0.64,0.3157894736842105,1.8292929292929292,185.10526315789474,12026.620498614957,5
Bot_479,RNN,8,0.005737993,30,0.16636194303509713,0.053982283,20,0.002754318,"GrimTrigger,TitForTwoTats,TwoTitsForTat,Pavlov,Opposite,Random,AlwaysDefect",7,0.15353535353535352,0.803788904,0.7459016393442622,0.15789473684210525,1.8202020202020202,184.26315789473685,17418.82548476454,7
Bot_204,LSTM,12,0.024275641,49,0.18377232674080374,0.1543656860363479,15,0.001904969,"Opposite,MajorityRule,TwoTitsForTat,Random,AlwaysCooperate",5,0.024242424242424242,0.7861715749039693,0.29411764705882354,0.42105263157894735,1.8151515151515152,184,4055.8947368421054,5
Bot_373,LSTM,17,0.012309589,45,0.083731462,0.087754715,10,0.001333297,"TwoTitsForTat,Pavlov,GrimTrigger,Opposite,MajorityRule",5,0,0.9188846641318125,0,0.42105263157894735,1.812121212121212,183.21052631578948,11955.324099722993,5
Bot_320,LSTM,21,0.009507734,45,0.068473708,0.08100995,19,0.002021946,"Random,AlwaysCooperate,TitForTwoTats,Opposite,MajorityRule,Pavlov,AlwaysDefect,TwoTitsForTat",8,0.1606060606060606,0.7210242587601078,0.823529412,0.3157894736842105,1.8111111111111111,187.26315789473685,14422.088642659275,8
Bot_288,LSTM,15,0.013360413589781999,27,0.13260983690853373,0.086893278,12,0.002710135,"Random,Pavlov,AlwaysDefect,AlwaysCooperate,TitforTat,Opposite,MajorityRule",7,0.028282828282828285,0.8950064020486556,0.18072289156626506,0.47368421052631576,1.809090909090909,180.42105263157896,13599.296398891967,7
Bot_453,LSTM,14,0.010531704434755856,39,0.1346494521913577,0.058058908,16,0.006951627,"AlwaysDefect,MajorityRule,Random,Pavlov,Opposite,TwoTitsForTat,TitforTat,GrimTrigger",8,0.075757576,0.8534370946822308,0.43333333333333335,0.2631578947368421,1.7969696969696969,179.05263157894737,11806.365650969528,8
Bot_207,RNN,17,0.020383246,46,0.068082846,0.078174228,15,0.001205706,"AlwaysDefect,TitforTat,Random",3,0.21313131313131314,0.7075862068965517,0.6946564885496184,0.21052631578947367,1.793939393939394,181.52631578947367,9330.670360110804,3
Bot_304,LSTM,27,0.021735535302622507,22,0.11971855005581976,0.060191792,15,0.006497939,"AlwaysCooperate,Pavlov,Opposite,TitForTwoTats,TitforTat,AlwaysDefect,Random,MajorityRule",8,0.1,0.6910994764397905,0.782608696,0.42105263157894735,1.793939393939394,180.31578947368422,3934.637119113574,8
Bot_201,RNN,23,0.039813602,30,0.079421666,0.061328952,10,0.005190222,"TitforTat,Pavlov,Opposite,TitForTwoTats,TwoTitsForTat",5,0.397979798,0.5462822458270106,0.9466666666666668,0.21052631578947367,1.790909090909091,182.42105263157896,16553.401662049862,5
Bot_119,LSTM,29,0.006885165,31,0.0748768,0.070616079,14,0.003813354,"Opposite,GrimTrigger,Random,TitForTwoTats,AlwaysCooperate,AlwaysDefect",6,0.029292929292929294,0.9159235668789809,0.13333333333333333,0.3684210526315789,1.7898989898989899,181.21052631578948,15613.639889196676,6
Bot_468,RNN,26,0.029641454002300383,39,0.11557758556167269,0.070940153,13,0.001062121,"TwoTitsForTat,Random,AlwaysCooperate,TitForTwoTats,Opposite",5,0.11616161616161616,0.7696335078534031,0.7936507936507936,0.3157894736842105,1.786868686868687,180.94736842105263,10803.418282548477,5
Bot_464,LSTM,29,0.006263142,22,0.1668685449758358,0.051801968104735766,19,0.002918957,"Opposite,Pavlov,AlwaysCooperate,AlwaysDefect,Random,TitForTwoTats",6,0.052525252525252523,0.8836317135549873,0.24050632911392406,0.3684210526315789,1.7676767676767677,166.47368421052633,6102.880886426592,6
Bot_392,RNN,11,0.028513572,32,0.070366326,0.16587466355768377,14,0.002194704,"Pavlov,MajorityRule,AlwaysCooperate,Random",4,0.18181818181818182,0.7462887989203779,0.7757009345794392,0.2631578947368421,1.7646464646464646,165.73684210526315,11120.614958448754,4
Bot_42,RNN,25,0.031376045,42,0.15662945727681493,0.066117794,14,0.002502563,"MajorityRule,Pavlov,Random,TitforTat,Opposite,GrimTrigger,TitForTwoTats,AlwaysDefect",8,0.16262626262626262,0.7070572569906791,0.8478260869565217,0.21052631578947367,1.7606060606060605,174.42105263157896,12205.612188365652,8
Bot_297,LSTM,10,0.005531725,44,0.073084279,0.076642888,16,0.004254423,"Pavlov,GrimTrigger,Random,MajorityRule",4,0.17676767676767677,0.7580213903743316,0.5692307692307692,0.2631578947368421,1.7575757575757576,163.26315789473685,6610.825484764543,4
Bot_444,LSTM,17,0.037049126,24,0.055954657,0.072818861,11,0.002690205,"TwoTitsForTat,Pavlov,AlwaysCooperate,Opposite,AlwaysDefect",5,0.085858586,0.8166666666666667,0.22448979591836732,0.3157894736842105,1.7565656565656567,177.3684210526316,14196.759002770083,5
Bot_115,RNN,24,0.026080824,35,0.14549467340023034,0.17952392995602864,11,0.002193747,"TitForTwoTats,TitforTat,AlwaysCooperate,Opposite,Random",5,0.041414141,0.8697850821744627,0.627906977,0.42105263157894735,1.7525252525252526,176.52631578947367,8781.091412742382,5
Bot_1,RNN,17,0.033314765448765535,34,0.12049428466456827,0.13281240003275768,17,0.002465274,"TitforTat,AlwaysCooperate,Opposite,GrimTrigger,TwoTitsForTat,AlwaysDefect",6,0.1707070707070707,0.6720430107526881,0.7078651685393259,0.3157894736842105,1.7444444444444445,176.42105263157896,2964.9806094182827,6
Bot_138,RNN,32,0.044531221948896985,22,0.15688081052478348,0.091883907,12,0.002127638,"Opposite,GrimTrigger,AlwaysDefect,TitforTat,AlwaysCooperate,TwoTitsForTat,Pavlov",7,0.037373737,0.8339622641509434,0.7857142857142857,0.3684210526315789,1.7434343434343433,170.10526315789474,6873.883656509696,7
Bot_212,LSTM,19,0.048177236497842696,40,0.073116187,0.057410278,17,0.001722602,"GrimTrigger,Opposite,TwoTitsForTat,AlwaysDefect,Random",5,0.042424242,0.9156171284634761,0.2777777777777778,0.3684210526315789,1.7404040404040404,165.42105263157896,12820.980609418284,5
Bot_385,LSTM,30,0.019867796369807202,50,0.1944236593297896,0.054764205,15,0.002041541,"TwoTitsForTat,AlwaysDefect,Random,TitForTwoTats",4,0.019191919,0.95125,0.42307692307692313,0.3684210526315789,1.7404040404040404,175.73684210526315,14485.667590027702,4
Bot_148,RNN,25,0.047689982943545414,22,0.06376875,0.099501552,10,0.002166018,"Opposite,TitforTat,AlwaysDefect,MajorityRule,TwoTitsForTat,GrimTrigger",6,0.37676767676767675,0.553623188,0.927927928,0.10526315789473684,1.7333333333333334,174.73684210526315,15072.930747922434,6
Bot_439,LSTM,24,0.006702029,35,0.1358859621526466,0.055921355,20,0.001364377,"Pavlov,TitForTwoTats,GrimTrigger,Random,MajorityRule",5,0.1686868686868687,0.6962864721485411,0.44000000000000006,0.3157894736842105,1.7323232323232323,173.21052631578948,5433.534626038781,5
Bot_54,LSTM,18,0.018821371304544355,50,0.089971914,0.071102869,11,0.009786929,"MajorityRule,GrimTrigger,Pavlov,TwoTitsForTat,AlwaysDefect,TitForTwoTats",6,0.23636363636363636,0.6891891891891891,0.8633093525179857,0.15789473684210525,1.7292929292929293,174.6315789473684,13686.96952908587,6
Bot_475,LSTM,9,0.039920315,46,0.11494241720216834,0.091277467,12,0.00214291,"GrimTrigger,TwoTitsForTat,Random",3,0.042424242,0.9020100502512562,0.4,0.3684210526315789,1.7272727272727273,173,10460.631578947368,3
Bot_111,LSTM,23,0.008710081,26,0.12925140905562493,0.050264592,15,0.00220061,"MajorityRule,TwoTitsForTat,Opposite,AlwaysDefect,AlwaysCooperate,TitForTwoTats",6,0.13636363636363635,0.8046571798188874,0.5833333333333333,0.2631578947368421,1.7191919191919192,173.8421052631579,14557.185595567866,6
Bot_268,LSTM,32,0.00660326,30,0.12302588195562492,0.067225004,16,0.004209732,"Opposite,Random,TwoTitsForTat,TitForTwoTats,GrimTrigger,AlwaysDefect",6,0.070707071,0.8231552162849872,0.625,0.47368421052631576,1.7191919191919192,163.68421052631578,4087.900277008311,6
Bot_89,LSTM,25,0.019847487,35,0.071904899,0.099783528,17,0.007723162,"TwoTitsForTat,Pavlov,MajorityRule,TitforTat,TitForTwoTats,GrimTrigger",6,0.20909090909090908,0.7081081081081081,0.7111111111111111,0.3684210526315789,1.7171717171717171,170.89473684210526,4982.515235457063,6
Bot_142,RNN,18,0.042640315076362345,50,0.057002015,0.12468010768908137,13,0.005553032,"TitForTwoTats,AlwaysDefect,Random,Opposite",4,0,0.9175891758917589,0,0.5263157894736842,1.715151515151515,169.52631578947367,11996.98614958449,4
Bot_408,LSTM,15,0.009131196,33,0.11762826834802713,0.062683016,17,0.001227115,"TwoTitsForTat,Opposite,MajorityRule",3,0.006060606,0.9408138101109741,0.2,0.47368421052631576,1.7121212121212122,173.10526315789474,8470.831024930749,3
Bot_382,RNN,20,0.021143207175673952,46,0.1795477004221288,0.10800316699358334,15,0.002355043,"Pavlov,AlwaysCooperate,TitForTwoTats,GrimTrigger,TitforTat",5,0.3888888888888889,0.5961820851688693,0.855072464,0.15789473684210525,1.7101010101010101,159.52631578947367,8907.407202216065,5
Bot_500,LSTM,18,0.005254358,35,0.1685016591050981,0.1459805635974943,19,0.002363171,"AlwaysDefect,AlwaysCooperate,GrimTrigger,Opposite,Pavlov",5,0.045454545454545456,0.8523153942428036,0.8076923076923077,0.3684210526315789,1.7101010101010101,169.89473684210526,10665.14681440443,5
Bot_233,LSTM,29,0.006032342,26,0.12648155498366315,0.065187346,17,0.001641249,"AlwaysDefect,Pavlov,Opposite,Random,GrimTrigger,TitForTwoTats,TwoTitsForTat",7,0.012121212121212121,0.8212083847102343,0.32,0.47368421052631576,1.708080808080808,163.73684210526315,4113.246537396121,7
Bot_183,RNN,24,0.026268743,32,0.078373128,0.18146684467413854,15,0.001731523,"TitForTwoTats,GrimTrigger,AlwaysDefect,TwoTitsForTat,Random,AlwaysCooperate,Pavlov",7,0.048484848484848485,0.8360450563204005,0.8387096774193549,0.47368421052631576,1.707070707070707,169.05263157894737,1904.5761772853186,7
Bot_46,LSTM,8,0.035390194,30,0.1292229103487209,0.066925509,15,0.004760284,"MajorityRule,TwoTitsForTat,GrimTrigger,TitforTat",4,0.16161616161616163,0.7614080834419817,0.7,0.21052631578947367,1.706060606060606,172.57894736842104,8223.927977839334,4
Bot_386,LSTM,28,0.035279652,47,0.15030938301481306,0.1257722923151419,11,0.001749089,"Random,AlwaysCooperate,AlwaysDefect",3,0.027272727,0.8663366336633663,0.6521739130434783,0.3157894736842105,1.7030303030303031,171.26315789473685,8620.720221606647,3
Bot_244,LSTM,25,0.048428686158507615,24,0.057089740318680825,0.052129638903538424,12,0.001498097,"TwoTitsForTat,GrimTrigger,TitForTwoTats,TitforTat,Random,MajorityRule,Opposite",7,0.10707070707070707,0.7544529262086515,0.8690476190476191,0.2631578947368421,1.701010101010101,159.3684210526316,5299.390581717451,7
Bot_284,LSTM,28,0.026269253869541702,21,0.098082816,0.064593157,19,0.009474634,"TitforTat,Pavlov,AlwaysDefect,Random,GrimTrigger",5,0.26161616161616164,0.658142665,0.34653465346534656,0.3157894736842105,1.697979797979798,159.73684210526315,13169.24653739612,5
Bot_16,RNN,22,0.007873692,45,0.12453082967964135,0.056892298,20,0.003803958,"TitForTwoTats,Pavlov,Random",3,0.4262626262626263,0.4467153284671533,0.8755555555555555,0.21052631578947367,1.692929292929293,171.94736842105263,13827.94459833795,3
Bot_154,LSTM,31,0.005464652,26,0.18956799354707948,0.12451521187234452,10,0.005930198,"Random,Pavlov,MajorityRule,TitforTat,AlwaysCooperate,Opposite",6,0.014141414141414142,0.8808353808353808,0.8181818181818181,0.2631578947368421,1.692929292929293,171.1578947368421,11517.606648199444,6
Bot_410,LSTM,32,0.033848324,31,0.074706999,0.064197105,18,0.001342679,"TitForTwoTats,AlwaysCooperate,Random,GrimTrigger",4,0.095959596,0.8088607594936709,0.71875,0.3157894736842105,1.692929292929293,167.42105263157896,8015.612188365651,4
Bot_6,RNN,10,0.019760837286091466,40,0.086033959,0.1091239202435445,12,0.001985019,"TitforTat,TitForTwoTats,MajorityRule,Random,AlwaysCooperate,TwoTitsForTat,Opposite",7,0.15151515151515152,0.6936936936936937,0.6799999999999999,0.21052631578947367,1.6919191919191918,161.73684210526315,5767.351800554017,7
Bot_123,LSTM,17,0.049004788,42,0.17031518150018876,0.058264154014623745,17,0.002138019,"Opposite,GrimTrigger,TwoTitsForTat,AlwaysDefect",4,0,0.95,0,0.42105263157894735,1.6868686868686869,155.21052631578948,4755.324099722992,4
Bot_374,LSTM,21,0.00906767,35,0.12403170247829316,0.092361944,13,0.00207615,"AlwaysDefect,AlwaysCooperate,GrimTrigger",3,0,0.8536585365853658,0,0.5263157894736842,1.6868686868686869,166.78947368421052,2690.481994459834,3
Bot_466,LSTM,22,0.017427638814146565,38,0.17870093385033148,0.13064349218971577,20,0.005301143,"Pavlov,Opposite,TitForTwoTats,GrimTrigger,AlwaysDefect",5,0.012121212121212121,0.8274173806609547,0.75,0.42105263157894735,1.6848484848484848,170.57894736842104,5727.6121883656515,5
Bot_252,LSTM,19,0.009332235,42,0.075050984,0.067636451,12,0.001057439,"MajorityRule,Random,Pavlov,Opposite,TitForTwoTats",5,0.060606061,0.800747198,0.9473684210526315,0.42105263157894735,1.683838383838384,167.89473684210526,4113.567867036011,5
Bot_323,RNN,12,0.005019927,30,0.16397493349404813,0.074236253,17,0.006149524,"Random,AlwaysCooperate,Pavlov,TitforTat,TitForTwoTats,TwoTitsForTat,GrimTrigger,MajorityRule",8,0.26666666666666666,0.6404341926729986,0.7551020408163265,0.21052631578947367,1.683838383838384,167.6315789473684,11153.18005540166,8
Bot_13,RNN,32,0.005447726,41,0.17833152261637608,0.062994494,16,0.005989925,"GrimTrigger,TitforTat,TitForTwoTats,MajorityRule",4,0.3181818181818182,0.5952712100139083,0.8902439024390244,0.21052631578947367,1.6737373737373737,171.6315789473684,11361.39058171745,4
Bot_114,RNN,23,0.013747077529754974,34,0.17475134380969806,0.072229343,18,0.002046585,"TitForTwoTats,Random,Opposite,AlwaysDefect,AlwaysCooperate,MajorityRule",6,0.201010101,0.8024193548387096,0.6818181818181818,0.2631578947368421,1.6717171717171717,168.94736842105263,7109.313019390583,6
Bot_15,LSTM,10,0.009014177,24,0.15163715820069168,0.14686498912043702,14,0.001445248,"Opposite,AlwaysCooperate,TitForTwoTats,TitforTat,AlwaysDefect,GrimTrigger",6,0.033333333,0.7791411042944786,0.9444444444444444,0.47368421052631576,1.6707070707070708,161.26315789473685,4489.7728531855955,6
Bot_117,RNN,26,0.029907668,25,0.13003676620323526,0.086934268,19,0.003141678,"GrimTrigger,Pavlov,TitForTwoTats,AlwaysCooperate,AlwaysDefect,Opposite",6,0.2222222222222222,0.6482213438735178,0.8811188811188811,0.21052631578947367,1.6696969696969697,168.21052631578948,9871.639889196675,6
Bot_171,LSTM,10,0.033776192,22,0.14464336495526167,0.13003659574518503,11,0.001126958,"Pavlov,MajorityRule,AlwaysCooperate",3,0.096969697,0.8331226295828066,0.7941176470588235,0.3684210526315789,1.6696969696969697,168.89473684210526,5175.883656509694,3
Bot_170,RNN,31,0.034323805,22,0.15210869614316902,0.10100649351283043,20,0.00681123,"GrimTrigger,AlwaysDefect,AlwaysCooperate,MajorityRule,TwoTitsForTat,Pavlov,TitForTwoTats,Random",8,0.14545454545454545,0.696930946,0.7733333333333333,0.2631578947368421,1.6686868686868688,169.31578947368422,5562.847645429362,8
Bot_381,LSTM,14,0.010627283209890622,50,0.077684849,0.17062072418705634,12,0.006842335,"Opposite,TitforTat,AlwaysCooperate",3,0.1,0.8501259445843828,0.9500000000000001,0.3157894736842105,1.6676767676767676,164.8421052631579,11582.764542936284,3
Bot_7,LSTM,20,0.016141097831140986,26,0.064365912,0.062798407,14,0.002398045,"Random,GrimTrigger,TwoTitsForTat,AlwaysCooperate,AlwaysDefect,Opposite,TitforTat,MajorityRule",8,0,0.9442424242424242,0,0.42105263157894735,1.6666666666666667,168.47368421052633,11963.30193905817,8
Bot_322,RNN,25,0.012214828426844022,29,0.080440234,0.1359096037664474,16,0.006164994,"MajorityRule,TitforTat,AlwaysDefect",3,0.1111111111111111,0.8065739570164349,0.75,0.2631578947368421,1.6666666666666667,166.42105263157896,11275.82271468144,3
Bot_234,LSTM,14,0.012738675237844983,23,0.084820119,0.11370281469493491,15,0.001658332,"Pavlov,AlwaysDefect,TitforTat,GrimTrigger,AlwaysCooperate",5,0.053535354,0.8719211822660099,0.7297297297297298,0.3684210526315789,1.6636363636363636,166.26315789473685,13060.404432132962,5
